Circuit: * D:\Google Drive\Delta Technologies\Projects\deltaSigmaADC\SPICE\deltaSigmaFirstOrderModulator.asc

Limiting rise time of source v3 to 5e-006
Limiting fall time of source v3 to 5e-006
Instance "m:u1:6": Length shorter than recommended for a level 2 MOSFET.
Instance "m:u1:5": Length shorter than recommended for a level 2 MOSFET.
Instance "m:u1:4": Length shorter than recommended for a level 2 MOSFET.
Instance "m:u1:3": Length shorter than recommended for a level 2 MOSFET.
Instance "m:u1:2": Length shorter than recommended for a level 2 MOSFET.
Instance "m:u1:1": Length shorter than recommended for a level 2 MOSFET.
Direct Newton iteration for .op point succeeded.
Heightened Def Con from 0.000604523 to 0.000604523
Heightened Def Con from 0.000604523 to 0.000604523
Heightened Def Con from 0.000604523 to 0.000604523
Heightened Def Con from 0.000604523 to 0.000604523
Heightened Def Con from 0.000604523 to 0.000604523
Heightened Def Con from 0.000604523 to 0.000604523
Heightened Def Con from 0.000604523 to 0.000604523
Heightened Def Con from 0.000604523 to 0.000604523
Heightened Def Con from 0.000604523 to 0.000604523
Heightened Def Con from 0.000604523 to 0.000604523
Heightened Def Con from 0.000604523 to 0.000604523
Heightened Def Con from 0.000604523 to 0.000604523
Heightened Def Con from 0.000604523 to 0.000604523
Heightened Def Con from 0.000604523 to 0.000604523
Heightened Def Con from 0.000604523 to 0.000604523
Heightened Def Con from 0.000604523 to 0.000604523
Heightened Def Con from 0.000604523 +to 0.000604523
Heightened Def Con from 0.000604523 to 0.000604523
Heightened Def Con from 0.000604523 to 0.000604523
Heightened Def Con from 0.000604523 to 0.000604523
Heightened Def Con from 0.000604523 to 0.000604523
Heightened Def Con from 0.000604523 to 0.000604523
Heightened Def Con from 0.000604523 to 0.000604523
Heightened Def Con from 0.000604523 to 0.000604523
Heightened Def Con from 0.000604523 to 0.000604523
Heightened Def Con from 0.000604523 to 0.000604523
Heightened Def Con from 0.000604523 to 0.000604523
Heightened Def Con from 0.000604523 to 0.000604523
Heightened Def Con from 0.000604523 to 0.000604523
Heightened Def Con from 0.000604523 to 0.000604523
Heightened Def Con from 0.000604523 to 0.000604523
Heightened Def Con from 0.000604523 to 0.000604523
Heightened Def Con from 0.000604523 to 0.000604523
Heightened Def Con from 0.000604523 to 0.000604523
Heightened Def Con from 0.000604523 to 0.000604523
Heightened Def Con from 0.000604523 to 0.000604523
Heightened Def Con from 0.000604523 to 0.000604523
Heightened Def Con from 0.000604523 to 0.000604523
Heightened Def Con from 0.000604523 to 0.000604523
Heightened Def Con from 0.000604523 to 0.000604523
Heightened Def Con from 0.000604523 to 0.000604523
Heightened Def Con from 0.000604524 to 0.000604524
Heightened Def Con from 0.000604524 to 0.000604524
Heightened Def Con from 0.000604524 to 0.000604524
Heightened Def Con from 0.000604524 to 0.000604524
Heightened Def Con from 0.000604524 to 0.000604524
Heightened Def Con from 0.000604524 +to 0.000604524
Heightened Def Con from 0.000604524 to 0.000604524
Heightened Def Con from 0.000604524 to 0.000604524
Heightened Def Con from 0.000604524 to 0.000604524
Heightened Def Con from 0.000604524 to 0.000604524
Heightened Def Con from 0.000604524 to 0.000604524
Heightened Def Con from 0.000604524 to 0.000604524
Heightened Def Con from 0.000604524 to 0.000604524
Heightened Def Con from 0.000604524 to 0.000604524
Heightened Def Con from 0.000604524 to 0.000604524
Heightened Def Con from 0.000604524 to 0.000604524
Heightened Def Con from 0.000604524 to 0.000604524
Heightened Def Con from 0.000604524 to 0.000604524
Heightened Def Con from 0.000604524 to 0.000604524
Heightened Def Con from 0.000604524 to 0.000604524
Heightened Def Con from 0.000604524 to 0.000604524
Heightened Def Con from 0.000604524 ++to 0.000604524
Heightened Def Con from 0.000604524 to 0.000604524
Heightened Def Con from 0.000604524 to 0.000604524
Heightened Def Con from 0.000604524 to 0.000604524
Heightened Def Con from 0.000604524 to 0.000604524
Heightened Def Con from 0.000604524 to 0.000604524
Heightened Def Con from 0.000604524 to 0.000604524
Heightened Def Con from 0.000604524 to 0.000604524
Heightened Def Con from 0.000604524 to 0.000604524
Heightened Def Con from 0.000604524 to 0.000604524
Heightened Def Con from 0.000604524 to 0.000604524
Heightened Def Con from 0.000604524 to 0.000604524
Heightened Def Con from 0.000604524 to 0.000604524
Heightened Def Con from 0.000604524 to 0.000604524
Heightened Def Con from 0.000604524 to 0.000604524
Heightened Def Con from 0.000604524 to 0.000604524
Heightened Def Con from 0.000604525 to 0.000604525
Heightened Def Con from 0.000604525 to 0.000604525
Heightened Def Con from 0.000604525 to 0.000604525
Heightened Def Con from 0.000604525 to 0.000604525
Heightened Def Con from 0.000604525 to 0.000604525
Heightened Def Con from 0.000604525 to 0.000604525
Heightened Def Con from 0.000604526 to 0.000604526
Heightened Def Con from 0.000604526 to 0.000604526
Heightened Def Con from 0.000604526 to 0.000604526
Heightened Def Con from 0.000604526 to 0.000604526
Heightened Def Con from 0.000604526 to 0.000604526
Heightened Def Con from 0.000604526 to 0.000604526
Heightened Def Con from 0.000604526 to 0.000604526
Heightened Def Con from 0.000604526 to 0.000604526
Heightened Def Con from 0.000604526 to 0.000604526
Heightened Def Con from 0.000604526 to 0.000604526
Heightened Def Con from 0.000604526 to 0.000604526
Heightened Def Con from 0.000604526 to 0.000604526
Heightened Def Con from 0.000604526 to 0.000604526
Heightened Def Con from 0.000604526 to 0.000604526
Heightened Def Con from 0.000604526 to 0.000604526
Heightened Def Con from 0.000604526 to 0.000604526
Heightened Def Con from 0.000604526 to 0.000604526
Heightened Def Con from 0.000604526 to 0.000604526
Heightened Def Con from 0.000604526 to 0.000604526
Heightened Def Con from 0.000604526 to 0.000604526
Heightened Def Con from 0.000604526 to 0.000604526
Heightened Def Con from 0.000604526 to 0.000604526
Heightened Def Con from 0.000604526 to 0.000604526
Heightened Def Con from 0.000604526 to 0.000604526
Heightened Def Con from 0.000604526 to 0.000604526
Heightened Def Con from 0.000604526 to 0.000604526
Heightened Def Con from 0.000604526 to 0.000604526
Heightened Def Con from 0.000604526 to 0.000604526
Heightened Def Con from 0.000604526 to 0.000604526
Heightened Def Con from 0.000604526 to 0.000604526
Heightened Def Con from 0.000604526 to 0.000604526
Heightened Def Con from 0.000604526 to 0.000604526
Heightened Def Con from 0.000604526 to 0.000604526
Heightened Def Con from 0.000604526 to 0.000604526
Heightened Def Con from 0.000604526 to 0.000604526
Heightened Def Con from 0.000604526 to 0.000604526
Heightened Def Con from 0.000604526 to 0.000604526
Heightened Def Con from 0.000604526 to 0.000604526
Heightened Def Con from 0.000604526 to 0.000604526
Heightened Def Con from 0.000604526 to 0.000604526
Heightened Def Con from 0.000604526 to 0.000604526
Heightened Def Con from 0.000604526 to 0.000604526
Heightened Def Con from 0.000604526 to 0.000604526
Heightened Def Con from 0.000604526 +to 0.000604526
Heightened Def Con from 0.000604526 to 0.000604526
Heightened Def Con from 0.000604526 to 0.000604526
Heightened Def Con from 0.000604526 to 0.000604526
Heightened Def Con from 0.000604526 to 0.000604526
Heightened Def Con from 0.000604526 to 0.000604526
Heightened Def Con from 0.000604526 to 0.000604526
Heightened Def Con from 0.000604526 to 0.000604526
Heightened Def Con from 0.000604526 to 0.000604526
Heightened Def Con from 0.000604527 to 0.000604527
Heightened Def Con from 0.000604527 to 0.000604527
Heightened Def Con from 0.000604527 to 0.000604527
Heightened Def Con from 0.000604527 to 0.000604527
Heightened Def Con from 0.000604527 to 0.000604527
Heightened Def Con from 0.000604527 to 0.000604527
Heightened Def Con from 0.000604527 to 0.000604527
Heightened Def Con from 0.000604527 to 0.000604527
Heightened Def Con from 0.000604527 +to 0.000604527
Heightened Def Con from 0.000604527 to 0.000604527
Heightened Def Con from 0.000604527 to 0.000604527
Heightened Def Con from 0.000604527 to 0.000604527
Heightened Def Con from 0.000604527 to 0.000604527
Heightened Def Con from 0.000604527 to 0.000604527
Heightened Def Con from 0.000604527 to 0.000604527
Heightened Def Con from 0.000604527 to 0.000604527
Heightened Def Con from 0.000604527 to 0.000604527
Heightened Def Con from 0.000604527 to 0.000604527
Heightened Def Con from 0.000604527 to 0.000604527
Heightened Def Con from 0.000604527 to 0.000604527
Heightened Def Con from 0.000604527 to 0.000604527
Heightened Def Con from 0.000604527 to 0.000604527
Heightened Def Con from 0.000604527 to 0.000604527
Heightened Def Con from 0.000604527 to 0.000604527
Heightened Def Con from 0.000604527 to 0.000604527
Heightened Def Con from 0.000604527 to 0.000604527
Heightened Def Con from 0.000604527 to 0.000604527
Heightened Def Con from 0.000604527 to 0.000604527
Heightened Def Con from 0.000604527 to 0.000604527
Heightened Def Con from 0.000604527 to 0.000604527
Heightened Def Con from 0.000604528 to 0.000604528
Heightened Def Con from 0.000604528 to 0.000604528
Heightened Def Con from 0.000604528 to 0.000604528
Heightened Def Con from 0.000604528 to 0.000604528
Heightened Def Con from 0.000604528 to 0.000604528
Heightened Def Con from 0.000604528 to 0.000604528
Heightened Def Con from 0.000604528 to 0.000604528
Heightened Def Con from 0.000604528 to 0.000604528
Heightened Def Con from 0.000604528 to 0.000604528
Heightened Def Con from 0.000604528 to 0.000604528
Heightened Def Con from 0.000604528 to 0.000604528
Heightened Def Con from 0.000604528 to 0.000604528
Heightened Def Con from 0.000604528 to 0.000604528
Heightened Def Con from 0.000604528 to 0.000604528
Heightened Def Con from 0.000604528 to 0.000604528
Heightened Def Con from 0.000604528 to 0.000604528
Heightened Def Con from 0.000604528 to 0.000604528
Heightened Def Con from 0.000604528 to 0.000604528
Heightened Def Con from 0.000604528 to 0.000604528
Heightened Def Con from 0.000604528 to 0.000604528
Heightened Def Con from 0.000604528 to 0.000604528
Heightened Def Con from 0.000604528 to 0.000604528
Heightened Def Con from 0.000604528 to 0.000604528
Heightened Def Con from 0.000604528 to 0.000604528
Heightened Def Con from 0.000604528 to 0.000604528
Heightened Def Con from 0.000604528 to 0.000604528
Heightened Def Con from 0.000604528 to 0.000604528
Heightened Def Con from 0.000604528 to 0.000604528
Heightened Def Con from 0.000604528 to 0.000604528
Heightened Def Con from 0.000604528 to 0.000604528
Heightened Def Con from 0.000604528 to 0.000604528
Heightened Def Con from 0.000604528 to 0.000604528
Heightened Def Con from 0.000604528 to 0.000604528
Heightened Def Con from 0.000604528 to 0.000604528
Heightened Def Con from 0.000604528 to 0.000604528
Heightened Def Con from 0.000604528 +to 0.000604528
Heightened Def Con from 0.000604528 to 0.000604528
Heightened Def Con from 0.000604528 to 0.000604528
Heightened Def Con from 0.000604528 to 0.000604528
Heightened Def Con from 0.000604528 to 0.000604528
Heightened Def Con from 0.000604528 to 0.000604528
Heightened Def Con from 0.000604528 to 0.000604528
Heightened Def Con from 0.000604528 to 0.000604528
Heightened Def Con from 0.000604528 to 0.000604528
Heightened Def Con from 0.000604529 to 0.000604529
Heightened Def Con from 0.000604529 to 0.000604529
Heightened Def Con from 0.000604529 to 0.000604529
Heightened Def Con from 0.000604529 to 0.000604529
Heightened Def Con from 0.000604529 to 0.000604529
Heightened Def Con from 0.000604529 to 0.000604529
Heightened Def Con from 0.000604529 to 0.000604529
Heightened Def Con from 0.000604529 to 0.000604529
Heightened Def Con from 0.000604529 to 0.000604529
Heightened Def Con from 0.000604529 to 0.000604529
Heightened Def Con from 0.000604529 to 0.000604529
Heightened Def Con from 0.000604529 to 0.000604529
Heightened Def Con from 0.000604529 to 0.000604529
Heightened Def Con from 0.000604529 to 0.000604529
Heightened Def Con from 0.000604529 to 0.000604529
Heightened Def Con from 0.000604529 to 0.000604529
Heightened Def Con from 0.000604529 to 0.000604529
Heightened Def Con from 0.000604529 to 0.000604529
Heightened Def Con from 0.000604529 to 0.000604529
Heightened Def Con from 0.000604529 to 0.000604529
Heightened Def Con from 0.000604529 to 0.000604529
Heightened Def Con from 0.000604529 to 0.000604529
Heightened Def Con from 0.000604529 +to 0.000604529
Heightened Def Con from 0.000604529 to 0.000604529
Heightened Def Con from 0.000604529 to 0.000604529
Heightened Def Con from 0.000604529 to 0.000604529
Heightened Def Con from 0.000604529 to 0.000604529
Heightened Def Con from 0.000604529 to 0.000604529
Heightened Def Con from 0.000604529 to 0.000604529
Heightened Def Con from 0.000604529 to 0.000604529
Heightened Def Con from 0.000604529 to 0.000604529
Heightened Def Con from 0.000604529 to 0.000604529
Heightened Def Con from 0.000604529 to 0.000604529
Heightened Def Con from 0.000604529 to 0.000604529
Heightened Def Con from 0.000604529 to 0.000604529
Heightened Def Con from 0.00060453 to 0.00060453
Heightened Def Con from 0.00060453 to 0.00060453
Heightened Def Con from 0.00060453 to 0.00060453
Heightened Def Con from 0.00060453 to 0.00060453
Heightened Def Con from 0.00060453 to 0.00060453
Heightened Def Con from 0.00060453 to 0.00060453
Heightened Def Con from 0.00060453 +to 0.00060453
Heightened Def Con from 0.00060453 to 0.00060453
Heightened Def Con from 0.00060453 to 0.00060453
Heightened Def Con from 0.00060453 to 0.00060453
Heightened Def Con from 0.00060453 to 0.00060453
Heightened Def Con from 0.00060453 to 0.00060453
Heightened Def Con from 0.00060453 to 0.00060453
Heightened Def Con from 0.00060453 to 0.00060453
Heightened Def Con from 0.00060453 to 0.00060453
Heightened Def Con from 0.00060453 to 0.00060453
Heightened Def Con from 0.00060453 to 0.00060453
Heightened Def Con from 0.00060453 to 0.00060453
Heightened Def Con from 0.00060453 to 0.00060453
Heightened Def Con from 0.00060453 to 0.00060453
Heightened Def Con from 0.00060453 to 0.00060453
Heightened Def Con from 0.000604531 to 0.000604531
Heightened Def Con from 0.000604531 to 0.000604531
Heightened Def Con from 0.000604531 to 0.000604531
Heightened Def Con from 0.000604531 to 0.000604531
Heightened Def Con from 0.000604531 to 0.000604531
Heightened Def Con from 0.000604531 to 0.000604531
Heightened Def Con from 0.000604531 to 0.000604531
Heightened Def Con from 0.000604531 to 0.000604531
Heightened Def Con from 0.000604531 to 0.000604531
Heightened Def Con from 0.000604531 to 0.000604531
Heightened Def Con from 0.000604531 to 0.000604531
Heightened Def Con from 0.000604531 to 0.000604531
Heightened Def Con from 0.000604531 to 0.000604531
Heightened Def Con from 0.000604531 +to 0.000604531
Heightened Def Con from 0.000604531 to 0.000604531
Heightened Def Con from 0.000604531 to 0.000604531
Heightened Def Con from 0.000604531 to 0.000604531
Heightened Def Con from 0.000604531 to 0.000604531
Heightened Def Con from 0.000604531 to 0.000604531
Heightened Def Con from 0.000604531 to 0.000604531
Heightened Def Con from 0.000604531 to 0.000604531
Heightened Def Con from 0.000604531 to 0.000604531
Heightened Def Con from 0.000604531 to 0.000604531
Heightened Def Con from 0.000604531 to 0.000604531
Heightened Def Con from 0.000604531 to 0.000604531
Heightened Def Con from 0.000604531 to 0.000604531
Heightened Def Con from 0.000604531 to 0.000604531
Heightened Def Con from 0.000604531 to 0.000604531
Heightened Def Con from 0.000604531 to 0.000604531
Heightened Def Con from 0.000604531 to 0.000604531
Heightened Def Con from 0.000604531 to 0.000604531
Heightened Def Con from 0.000604531 to 0.000604531
Heightened Def Con from 0.000604531 to 0.000604531
Heightened Def Con from 0.000604532 to 0.000604532
Heightened Def Con from 0.000604532 to 0.000604532
Heightened Def Con from 0.000604532 to 0.000604532
Heightened Def Con from 0.000604532 to 0.000604532
Heightened Def Con from 0.000604532 to 0.000604532
Heightened Def Con from 0.000604532 to 0.000604532
Heightened Def Con from 0.000604532 to 0.000604532
Heightened Def Con from 0.000604532 to 0.000604532
Heightened Def Con from 0.000604532 to 0.000604532
Heightened Def Con from 0.000604532 to 0.000604532
Heightened Def Con from 0.000604532 to 0.000604532
Heightened Def Con from 0.000604532 to 0.000604532
Heightened Def Con from 0.000604532 to 0.000604532
Heightened Def Con from 0.000604533 to 0.000604533
Heightened Def Con from 0.000604533 to 0.000604533
Heightened Def Con from 0.000604533 to 0.000604533
Heightened Def Con from 0.000604533 to 0.000604533
Heightened Def Con from 0.000604533 to 0.000604533
Heightened Def Con from 0.000604533 to 0.000604533
Heightened Def Con from 0.000604533 to 0.000604533
Heightened Def Con from 0.000604533 to 0.000604533
Heightened Def Con from 0.000604533 to 0.000604533
Heightened Def Con from 0.000604533 to 0.000604533
Heightened Def Con from 0.000604533 to 0.000604533
Heightened Def Con from 0.000604533 to 0.000604533
Heightened Def Con from 0.000604533 to 0.000604533
Heightened Def Con from 0.000604533 to 0.000604533
Heightened Def Con from 0.000604533 to 0.000604533
Heightened Def Con from 0.000604533 to 0.000604533
